Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65fb002f95037f95b805d4b0,63b63938dbf229f3eb46d4a4,APPROVED,Not Applicable,2024-03-20T15:26:44.013000Z,2024-03-20T15:36:43.647000Z,2024-03-21T14:55:05.154000Z,2024-03-20T15:38:51.075033Z,600.0,CIH2THBV,1437,51,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65fb0064ddffe799fb4422a9,5bd494e5669ee1000144c587,APPROVED,Not Applicable,2024-03-20T15:27:36.708000Z,2024-03-20T15:42:20.582000Z,2024-03-21T14:55:05.429000Z,2024-03-20T15:42:21.465533Z,884.0,CIH2THBV,892,32,Female,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking)
65fb0154995b527669df911d,58509fbda6946500016117ed,APPROVED,Not Applicable,2024-03-20T15:31:42.184000Z,2024-03-20T15:38:40.582000Z,2024-03-21T14:55:05.711000Z,2024-03-20T15:39:10.736798Z,419.0,CIH2THBV,5131,39,Male,White,United States,United States,United States,English,No,Full-Time
65fb016fe256d2e95554aaa3,5c6a36214fbf270001311702,APPROVED,Not Applicable,2024-03-20T15:31:59.035000Z,2024-03-20T15:51:54.216000Z,2024-03-21T14:55:06.045000Z,2024-03-20T15:51:54.790045Z,1196.0,CIH2THBV,1813,46,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65fb0455378e839e00be8ac1,5f79bca83a2eb65c0983816d,APPROVED,Not Applicable,2024-03-20T15:44:33.845000Z,2024-03-20T15:55:45.975000Z,2024-03-21T14:55:06.352000Z,2024-03-20T15:55:46.499582Z,673.0,CO4SDEJE,5135,35,Male,White,United States,United States,United States,English,No,Full-Time
65fafdedcda83d9f6a627ba7,645906dc264ac9eb66b7f3ec,RETURNED,Not Applicable,2024-03-20T15:17:24.914000Z,,,,,,2583,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65fafe267bceb5d1abec2cc6,5fecd134b890b19cd8336b78,RETURNED,Not Applicable,2024-03-20T15:18:06.913000Z,,,,,,1606,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65fafe2e4fc6a7766b8ac102,65675bf1cebf57f45586d9a2,TIMED-OUT,Not Applicable,2024-03-20T15:21:14.318000Z,,,,1538971.0,,299,53,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65fafe3c7297f932f28761be,63f3727c6e41f63c9b2a6f1f,TIMED-OUT,Not Applicable,2024-03-20T15:21:13.064000Z,,,,1538972.0,,1343,54,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65fafe58f6f7140ae557770f,641724c665e2974bb1dec659,RETURNED,Not Applicable,2024-03-20T15:18:51.817000Z,,,,,,3233,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65fafe614fd0e902bcdf8eca,63ca0371da16422efc4d483f,RETURNED,Not Applicable,2024-03-20T15:18:57.170000Z,2024-03-20T15:50:04.871000Z,,2024-03-20T15:50:33.372000Z,,CVUP1NPZ,1987,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65fafed97731273bc4cadc0c,65675fc41f976fff5dcee21e,RETURNED,Not Applicable,2024-03-20T15:21:07.536000Z,,,,,,911,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65fafede819b502a8fe1cde9,654ba95a19813f11335c3098,TIMED-OUT,Not Applicable,2024-03-20T15:27:00.782000Z,,,,1538625.0,,640,62,Female,Black,United States,United States,United States,English,Yes,Full-Time
65fafee0d1e83702c8876193,637d66726deca3adc9d0081c,RETURNED,Not Applicable,2024-03-20T15:21:16.830000Z,,,,,,3228,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65fafeea07146453c65ec676,63312f0451ba56e5a520eb62,RETURNED,Not Applicable,2024-03-20T15:21:24.437000Z,,,,,,3677,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65fafeeb95037f95b805d45a,5fde4bdb99e7cf5b87787664,RETURNED,Not Applicable,2024-03-20T15:21:37.594000Z,,,,,,907,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65fafeec4e64d996e751a430,5dcf6d762e4a050ac2cba07d,RETURNED,Not Applicable,2024-03-20T15:21:23.550000Z,,,,,,4394,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65fafeed2e5bc5d37785142d,650d9240b7f9fcecaf1f9656,RETURNED,Not Applicable,2024-03-20T15:21:24.049000Z,,,,,,1465,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65fafef1ba90f06d2c3b0b74,6266a599c7361af8b51a95e0,RETURNED,Not Applicable,2024-03-20T15:21:47.397000Z,,,,,,872,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65fafef3b9cfd0be47d4b4e4,559c3e07fdf99b32b55f2d8d,RETURNED,Not Applicable,2024-03-20T15:21:23.402000Z,,,,,,2486,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65faff472b7c4cb3fcccb821,63bed6e176fba857a47fbaff,RETURNED,Not Applicable,2024-03-20T15:22:47.599000Z,,,,,,3771,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65fb00963e42fe83877dde6e,65814eeb46e0e08413c672b5,RETURNED,Not Applicable,2024-03-20T15:28:29.915000Z,,,,,,250,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65fb0155ddffe799fb4422e9,65f3292252d9a8363b1f3d4e,TIMED-OUT,Not Applicable,2024-03-20T15:31:40.801000Z,,,,1538345.0,,198,33,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
